Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Moisture,Soil Type,Crop,Yield
5.111397527906468,144.1535666737754,204.98118715022937,21.463951105347267,92.4602414150753,6.26940456269525,102.69005666950727,69.98747552657825,Loamy,Apple,600
35.06506812014128,130.95414691929986,202.94148250401483,22.45609261091727,93.8929841221219,5.901444773771321,102.72215612635941,69.85409955653842,Loamy,Apple,600
28.892392298748156,139.83910099009788,195.02826191168634,23.75640916589098,90.95174230332704,5.55401706144325,116.93199171207857,69.9570560853592,Loamy,Apple,600
19.860317575809667,139.01361550327897,201.97598683927228,23.40121356944681,92.0990246196878,5.546160799230513,108.09657674039364,70.06053714841157,Loamy,Apple,640
29.964710443349762,122.0364991074099,196.92226671619383,21.47623939615425,92.78833140130456,5.569005189879857,106.21784545031753,70.04460302044858,Loamy,Apple,650
23.002917672183138,137.91096942068273,195.08660531254264,22.34367603480992,91.68645524099057,5.849846975365259,124.39851865431537,70.02577418918791,Loamy,Apple,650
2.112801756817244,129.0670136203816,201.17656123005972,22.71251839468512,94.30956686831462,5.73512031724582,122.02400419742959,70.0080679618346,Loamy,Apple,650
27.995184445855287,130.065017792965,195.94651907006082,22.110175538073463,94.817251899487,6.05230680855907,112.99162522381303,70.02399771031132,Loamy,Apple,650
29.09058534392208,138.9311585131192,205.10543753110323,23.644683082382855,93.9664435905023,6.299286589723334,116.95288637584235,70.02462982249699,Loamy,Apple,780
32.91914997728194,143.0781173514075,204.09540275881386,21.13444139603051,91.97260208521756,5.783444127059566,122.53181367604036,70.14126181192941,Loamy,Apple,800
35.79688466224267,143.97492702980279,196.10211440973342,23.67613932124546,94.55543688020063,6.639207800226051,115.37781394060818,70.05448362785395,Loamy,Apple,800
10.075452697897624,139.9889746268734,196.91954934836923,22.171848405450753,90.2287951094544,6.239220466731828,124.40883041107962,70.05125718923468,Loamy,Apple,800
23.849302914436695,127.95819989020865,195.94973426995188,22.935670001471383,90.72606864903847,5.417292924482883,110.64543106141751,69.99244797357076,Loamy,Apple,840
22.047878160599115,144.12084147837024,195.8833264577425,21.99601098922885,91.73509350362305,6.375387530114747,117.07288407570236,69.8437464528855,Loamy,Apple,850
2.0891691094846885,142.87315829783367,196.14995218066025,22.71315804870093,90.42921576741365,5.777151287990289,109.70334170193351,70.05056492156666,Loamy,Apple,850
10.084003932001332,140.97149333825314,200.89786211684205,22.2509139698696,90.83649229869324,6.377835810319455,104.50965307981966,69.899301492961,Loamy,Apple,850
25.915096686341933,121.01079358479775,200.9320016926381,22.092016418555342,90.09514630623887,6.125123146048649,112.32557410522246,70.06944404181074,Loamy,Apple,850
30.052201965150584,127.13135056500144,204.05227083546583,22.55221140887324,92.49981006579976,6.309782448153068,100.86603971207904,69.94036250739862,Loamy,Apple,850
5.153178382044692,135.92727601684467,195.10303528746357,22.303926844666545,92.0872063994984,6.258969879491719,107.76473208083473,70.03828974491995,Loamy,Apple,850
11.972070532658334,129.04534474577136,204.9716511199545,22.17944674780709,91.11517974200912,6.236667474516237,118.78578427839554,69.91720346488846,Loamy,Apple,850
6.942996172213914,144.05040703653532,194.94817857726258,22.945299189888658,93.49256066372367,5.712101729811626,104.53655404741114,69.93205133660102,Loamy,Apple,900
19.983941478169843,129.16044513172702,200.9899157544373,23.408901908081827,91.62184969904868,5.673161451057495,116.04553261399576,70.01030043983307,Loamy,Apple,950
35.17657000648078,137.81375172144524,199.96973089898617,21.016315488358398,90.92105795269657,5.694423595870665,103.62394576421113,70.08767009338156,Loamy,Apple,950
10.996765665794825,142.94235519028334,197.0042540944943,23.05698609537312,93.36651879360896,5.859116412984919,122.11895401561956,70.04225113841522,Loamy,Apple,1000
19.109087373568588,121.96962317744996,202.09628045508188,23.126263712291067,90.41946349212215,5.639357074176128,113.10902178909679,69.98962331670143,Loamy,Apple,1000
15.116220415252341,123.06010787266487,204.12611347217836,22.52130378801155,92.38422397881513,6.277230111100305,115.36366877464809,69.89053286600752,Loamy,Apple,1000
32.10615638091509,145.07624417146482,203.02260243413943,23.833477958769038,90.75889222285865,6.596284763906867,109.5890307781549,69.99015396360153,Loamy,Apple,1040
34.884954840029735,127.89233998629649,204.91580623912878,20.93231107326195,93.65712285343889,6.035106766016194,107.89742452348098,70.0531393655621,Loamy,Apple,1050
10.086323810464902,125.08391524396691,195.93302939425578,22.323167080014446,90.17909377766284,5.557644418445504,112.98223368949205,69.9740025122998,Loamy,Apple,1050
1.9552131959420278,140.08879386598667,197.30246404646442,22.527777144753742,92.74562608850101,5.471533092266073,105.11008472194543,70.00832840476349,Loamy,Apple,1080
15.895696645013178,142.95522246987065,204.20234694289528,23.739626695929065,91.62181733847619,5.507345014818715,121.89114833656937,69.85962262490894,Loamy,Apple,1100
20.881255742202985,135.07423075121284,198.0701210082315,23.81376059807942,94.9062053774626,5.820118441266148,105.01904823302834,70.05522934924211,Loamy,Apple,1150
37.870400343199904,135.01899924385626,202.93318604561517,23.709212530231873,93.652922410824,5.9383481730547905,100.61930957130289,69.77992653067945,Loamy,Apple,1150
35.104889848447044,145.17153275510623,194.96249905767874,22.11053144517347,94.47774720299189,6.11770740740442,110.97136084614351,69.99567638715536,Loamy,Apple,1200
-0.027432114568372523,133.14017948029277,199.8704138007451,23.883752183037156,90.52650617140606,5.7365141937947,104.25991091501517,69.98346395544645,Loamy,Apple,1520
5.938198666312835,144.12035906012474,198.01046253917093,21.087467650100884,90.31552043539101,5.551594249957696,104.63017245508276,69.88853737686362,Loamy,Apple,1530
26.962549072527697,120.12013951584538,200.0341486155383,21.22491474063245,90.89213396677243,6.104832734149009,116.6583351903056,69.96597540904244,Loamy,Apple,1540
0.00374248630269564,123.13032129112142,205.13779276207774,22.090650624734312,92.84052230489431,5.6652478223362435,121.0455443872038,70.08071948755111,Loamy,Apple,1550
28.959617391595046,120.94479833736679,196.21733651235255,22.75515500886627,94.3304028628453,6.124174081679265,123.69823907079892,69.97281856382565,Loamy,Apple,1550
9.081976389794889,139.11423154919768,198.99455740761596,23.226924036567816,94.73059190737804,5.870395220056627,105.48678449397559,69.9452831665391,Loamy,Apple,1550
32.075371764500524,136.90790790243426,204.0907081383709,22.847243814773357,93.1558124884764,5.735681883804581,117.55097302815739,69.83207149692643,Loamy,Apple,1720
8.771945323446406,136.98353473998776,199.98379800068085,21.025168079498183,90.8122895254663,5.822957546160994,102.78458088809089,69.81032577067987,Loamy,Apple,1730
16.108316060201954,143.00634559558353,197.04733410109256,22.82686582096387,93.43755065111286,5.827206071314487,116.7237700532029,70.24556055843676,Loamy,Apple,1730
25.288276579233624,142.95598298123252,199.84122315692554,23.81168130377255,92.81079233506779,5.951019222052599,100.82206613808282,70.08947746879954,Loamy,Apple,1760
8.014721346347288,119.99916629101834,201.10876605764068,21.40984483065982,91.05552164439835,6.313348018096348,122.27317180796173,69.8321660428206,Loamy,Apple,1780
36.88270113870487,126.06186376861216,195.96892673097554,23.716554540821658,90.83551082655545,5.560540692664449,107.13324288098437,70.14956949069021,Loamy,Apple,1800
27.31855782693566,138.9027584617047,204.94307809215516,22.60608493047886,93.34363040922,5.726997612074009,105.6541210881059,70.07507182428363,Loamy,Apple,1820
12.81354032763572,126.08079401975843,204.03742852298728,22.988306134136657,92.78982435326735,6.2866147177521485,108.15247184397313,69.91067144336428,Loamy,Apple,1820
29.052914308222984,145.08578202094168,204.86548715149544,22.77509116672796,92.25855196530512,6.285661337221689,109.32201604747831,70.2084985005973,Loamy,Apple,1820
16.928995738448265,136.02319887840943,196.03307929377755,23.69690111571508,90.37215410543288,5.883485509676291,103.0578671274175,70.13985609542993,Loamy,Apple,1830
-0.027798301920299053,145.03064638563376,205.01070120030133,21.212773234625715,90.15611179407415,5.406468058538681,113.91415619291242,69.96486068117312,Loamy,Apple,1850
31.125254334065897,121.1163960380435,200.99268724640555,23.121673091283988,90.3008189356052,5.671192090080289,110.81229424382417,70.17512043534357,Loamy,Apple,1850
13.18685393036095,143.83773362768733,197.05792003371786,22.972102512658047,94.7881767523599,6.187020347535049,105.67899152327077,70.07880927550477,Loamy,Apple,1880
1.1812322987132058,134.79764201405467,202.86813784111771,22.98864190391588,92.64986521862029,5.61245251690803,113.81266628911409,70.09661689151316,Loamy,Apple,1925
7.044994421502036,143.78787168000545,197.16568393823846,23.91422350469394,94.32453555946084,6.063187845471034,114.07728672954666,69.86240002248574,Loamy,Apple,1930
15.077199334997907,133.00339453471608,198.9045521225384,23.914163718338212,91.68347776906963,5.682383852568666,117.64305075487087,70.00000484085093,Loamy,Apple,1930
27.086406741014994,137.95867671407984,200.95712619913678,23.76084190893432,93.74201445262548,6.038487189508954,105.21304377176814,69.92228074841624,Loamy,Apple,2050
14.07658411392548,140.09188825944383,196.89997870966758,23.137586742761727,90.5405416585348,5.941113056341411,112.87462055066709,70.14335788218747,Loamy,Apple,2100
39.95142916155899,144.03035585476067,196.11986466234282,22.80444511447,92.20000348755734,6.1143347459683035,107.05817061039745,69.94415278510282,Loamy,Apple,2150
37.006134147478456,136.95974562573392,199.1648186270202,22.683367151039786,90.17705716405548,5.6482939456591925,108.22120904941212,70.0153981230408,Loamy,Apple,2250
17.88224472201217,125.04808782519778,203.80624425639107,22.39826540700938,94.48981017768483,5.973214889859034,116.7833726931959,70.0431415520879,Loamy,Apple,2250
29.084580528411628,137.93820370673575,197.04707263612408,22.210369428577824,92.3760284103843,5.714749193844663,121.47515676873505,69.90734049681048,Loamy,Apple,2250
29.197090205894654,144.13536279547958,203.98495792892814,22.467573784826858,92.52906974550835,5.72220832215265,119.14562493122712,70.09917711888859,Loamy,Apple,2300
2.0260961395437365,123.138124333048,205.15664865651505,22.251217782204254,90.78986762076254,5.705213483007518,125.0417906317109,70.0673698623954,Loamy,Apple,2540
34.93954520629827,142.09274925253263,202.95475070199055,21.092987844474692,90.24016017907854,6.0531338601194795,123.63218296765812,69.94040260940181,Loamy,Apple,2540
36.18046518365733,140.13037434615788,197.87993753163965,23.417144486045856,91.57601873649891,6.3505902747506395,104.34120041780746,70.08825125538651,Loamy,Apple,2550
12.96502309082081,120.87980598567646,196.09324527870777,22.2506597336423,93.58531025199474,6.61738602339392,120.07978946982134,70.07219089347977,Loamy,Apple,2580
29.904522683421707,137.1664766955687,199.99519341514397,22.840239736584813,90.76978219833703,5.732370255198773,118.65905438140207,70.10941778282631,Loamy,Apple,2580
13.950701630069231,138.89289004262625,197.07756310453382,21.755112441356854,92.95267699689553,6.029180949650217,121.60817216679233,69.99738051331873,Loamy,Apple,2650
1.9027428360134615,131.00228245302054,199.02026587821996,22.540930475154934,91.17173806106037,5.9182924997312645,124.05974736843295,69.86132437304501,Loamy,Apple,2750
30.04883162997238,142.95835002799893,198.98140408619702,23.768407256419966,90.66525661692081,5.695889108567755,102.33744757675053,70.0770042480902,Loamy,Apple,2820
26.06597742488471,121.9525314763508,202.02566226360858,22.41156356926171,94.70470549875598,5.569074487833298,107.16972718214424,70.03694973629175,Loamy,Apple,3000
29.020026124330844,132.08451169901338,203.9729478504305,23.234173060221355,90.19531606177614,6.0605424905624465,108.34620150699955,69.94241551934422,Loamy,Apple,3000
33.05341323925911,121.03493178893861,202.8982575681756,22.371294962158668,94.8902264701396,5.691943668132803,114.6875389137414,70.01814569598635,Loamy,Apple,3300
3.025507752740131,140.87675369020488,197.08221182343135,21.984617765046266,91.14102809684465,6.1874527930391565,115.59249916920358,69.95350176441843,Loamy,Apple,3350
1.8303058408354504,119.9022773955801,202.92593754619418,23.153866341860603,94.72106188861814,5.768927369984928,108.74776038848766,70.02029380361931,Loamy,Apple,3400
18.081689952585094,124.9667092977601,203.0402546996082,22.52739062598442,91.76380858206058,6.134798730853637,102.60930101306032,69.96159444805456,Loamy,Apple,3400
28.09433545760472,123.08177599453015,201.84543952451625,22.695212398306673,92.3207668203923,6.26628601461371,120.2608552304938,70.01730545723028,Loamy,Apple,3450
31.07046407878326,136.99936189482466,196.0000207100655,22.119244732886976,93.79786820785044,6.359633128417786,120.5615337446365,70.10864052323222,Loamy,Apple,3500
39.84596909304114,120.0156715392814,197.01667891337897,23.755051797486033,92.54685218380844,5.968166167394889,119.50862182793242,70.11020402742693,Loamy,Apple,5000
25.028147755466204,132.17845542511841,197.87249454635085,22.351145828750806,90.960193882109,5.637635195456703,100.13301346890611,70.0515246900327,Loamy,Apple,5000
31.251096698384277,130.15804813736634,198.13066900250197,21.83880914772414,92.67851976780382,5.512379180732682,120.00499768024837,70.11272841241264,Loamy,Apple,5200
25.134851750733265,142.81823283072873,198.0946334020204,22.904178577597083,91.57706191445034,5.923545215541318,107.77444893526139,69.85303551928565,Loamy,Apple,5550
33.0135451422893,134.03753067997448,205.04041449386347,21.005990366780512,94.40997050548232,5.970770442585052,114.69290460512238,69.89376681764861,Loamy,Apple,5550
14.20455358882095,128.13173655447233,205.030909695012,22.64243034286818,94.65320107035296,6.026268228259479,115.98599531637147,70.10435928968255,Loamy,Apple,5850
5.764089734817295,124.11973627733866,200.15104589736518,23.01770866440044,93.83717395222945,5.955135639019332,109.63817842773933,69.94051176782983,Loamy,Apple,350
0.8448330508144246,124.01150098265747,199.15187724483408,23.68676849783201,93.57810786953208,5.600279771564554,112.60749908728778,69.93052621714517,Loamy,Apple,450
29.103268413584345,128.0446983285254,198.0489608671344,22.33407537149306,92.90503442535632,5.704937226020882,121.26110373722834,69.97429164336802,Loamy,Apple,450
33.86336999233024,139.98429949688216,197.8791599829061,21.442328244072247,93.33781306135525,5.81237751791297,115.12260519214486,69.88787131180533,Loamy,Apple,450
32.04894086665456,141.00936344522754,202.9643199772625,21.181529961301177,92.84538854987545,5.791091691378881,108.90277031566886,70.05359295696142,Loamy,Apple,450
6.87795733069033,141.070360603563,194.98129009727515,23.924069961770478,93.5403759453632,5.520773198624636,104.9634341960774,70.14691451837392,Loamy,Apple,460
26.029794494849654,125.98797399207146,195.06029313853014,21.431935680754883,93.04018747613866,5.86575523186256,118.43621511022162,69.92731742690538,Loamy,Apple,500
32.857539606545146,137.99422594567338,198.00829526518078,22.40273341515869,90.71478824854269,6.156800290744093,122.67730884137762,70.22557111275196,Loamy,Apple,500
40.05689853764704,136.05913096379942,202.01942618840462,22.881133949928923,94.5178056630102,5.9575576691597325,117.5237088336277,69.90017658792985,Loamy,Apple,520
9.000776111567019,143.0654899786898,197.2838247438533,23.898549766597228,92.98656539092472,5.37916140286045,117.77471460783572,69.88148422349752,Loamy,Apple,530
20.885310740322154,137.05995548950045,195.71632516158198,23.418999649112703,91.78740709901375,5.908800939920708,123.52157712480356,69.93529174389474,Loamy,Apple,540
23.948442756901468,142.05837225519315,202.05916791032223,22.679300407105284,91.51481892933674,5.779011180205119,101.85534443999782,70.0150366306572,Loamy,Apple,550
10.132811969726806,136.00760923768615,203.99980621217347,21.04858932561749,92.24333215554178,6.144833197529303,105.81865469018956,70.06313644524673,Loamy,Apple,550
27.84917063520146,122.93649339693808,198.08870816077606,23.473182265008038,91.61687558905722,5.721164311612407,111.72344681191608,69.95528344496424,Loamy,Apple,580
27.999210776286567,136.07361966946135,199.85944127010038,22.95098375738451,92.18714186797875,6.233305560285351,114.72498008940273,70.01158114432215,Loamy,Apple,590
5.111397527906468,144.1535666737754,204.98118715022937,21.463951105347267,92.4602414150753,6.26940456269525,102.69005666950727,69.98747552657825,Loamy,Apple,600
35.06506812014128,130.95414691929986,202.94148250401483,22.45609261091727,93.8929841221219,5.901444773771321,102.72215612635941,69.85409955653842,Loamy,Apple,600
28.892392298748156,139.83910099009788,195.02826191168634,23.75640916589098,90.95174230332704,5.55401706144325,116.93199171207857,69.9570560853592,Loamy,Apple,600
19.860317575809667,139.01361550327897,201.97598683927228,23.40121356944681,92.0990246196878,5.546160799230513,108.09657674039364,70.06053714841157,Loamy,Apple,640
29.964710443349762,122.0364991074099,196.92226671619383,21.47623939615425,92.78833140130456,5.569005189879857,106.21784545031753,70.04460302044858,Loamy,Apple,650
23.002917672183138,137.91096942068273,195.08660531254264,22.34367603480992,91.68645524099057,5.849846975365259,124.39851865431537,70.02577418918791,Loamy,Apple,650
2.112801756817244,129.0670136203816,201.17656123005972,22.71251839468512,94.30956686831462,5.73512031724582,122.02400419742959,70.0080679618346,Loamy,Apple,650
